year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2022-11,Peru,4238042,217394,,,103932659,5927658,,
2022-12,Peru,4457026,218201,,,111668927,6142335,,
2023-01,Peru,4458643,218232,,,3666428,198544,,
2022-01,Philippines,3545680,53891,,,15826187,-4527897,,
2022-02,Philippines,3661049,56401,,,5759513,-4289591,,
2022-03,Philippines,3677924,59125,,,4210609,-4767980,,
2022-04,Philippines,7363934,119669,,,3822523,-4581854,,
2022-05,Philippines,7378914,120910,,,3572424,-4729982,,
2022-06,Philippines,3703100,60542,,,2948863,-4586216,,
2022-07,Philippines,3772468,60719,,,-302463,-4748142,,
2022-08,Philippines,3878734,61773,,,-5917552,-4770656,,
2022-09,Philippines,3945566,62916,,,-6429913,-4613382,,
2022-10,Philippines,4003459,64033,,,-5314415,-4753009,,
2022-11,Philippines,4035487,64620,,,-4891447,-4584292,,
2022-12,Philippines,4063816,65359,,,-10095829,-4736815,,
2023-01,Philippines,4064443,65385,,,-394200,-152847,,
2022-01,Poland,4852677,105161,,,35684050,1468328,,
2022-02,Poland,5660493,111316,,,48462721,1490163,,
2022-03,Poland,5957940,115040,,,66977206,1729683,,
2022-04,Poland,11961706,231432,,,68988233,1676253,,
2022-05,Poland,12012596,232580,,,71759039,1728422,,
2022-06,Poland,6014404,116424,,,69464063,1677141,,
2022-07,Poland,6069016,116570,,,71367124,1730828,,
2022-08,Poland,6173059,117059,,,71006093,1725411,,
2022-09,Poland,6289672,117539,,,69508902,1646776,,
2022-10,Poland,6340285,118124,,,72650033,1686053,,
2022-11,Poland,6352170,118313,,,69822584,1615173,,
2022-12,Poland,6367856,118512,,,71550614,1656005,,
2023-01,Poland,6368479,118533,,,2304036,53148,,
2022-01,Portugal,3299904,38246,,,-69354898,-2371365,,
2022-02,Portugal,3373936,21039,,,-62608681,-2458081,,
2022-03,Portugal,3726043,21545,,,-70513842,-2858900,,
2022-04,Portugal,7702317,43928,,,-63214227,-2811974,,
2022-05,Portugal,9088634,45852,,,-52658776,-2900819,,
2022-06,Portugal,5160861,24121,,,-31581626,-2781860,,
2022-07,Portugal,5340612,24592,,,-23725519,-2854770,,
2022-08,Portugal,5417101,24845,,,-23006494,-2853926,,
2022-09,Portugal,5490639,25024,,,-23330916,-2771024,,
2022-10,Portugal,5520731,25228,,,-25269302,-2875304,,
2022-11,Portugal,5542265,25450,,,-24450393,-2786431,,
2022-12,Portugal,5554058,25714,,,-25103418,-2876503,,
2023-01,Portugal,5554058,25714,,,-814421,-92819,,
2022-01,Qatar,337638,645,,,-52884913,-661138,,
2022-02,Qatar,356671,668,,,-77667129,-556455,,
2022-03,Qatar,361283,677,,,-99135648,-640400,,
2022-04,Qatar,726170,1354,,,-105346578,-639016,,
2022-05,Qatar,735234,1354,,,-122073770,-680324,,
2022-06,Qatar,381976,679,,,-137512270,-689183,,
2022-07,Qatar,407749,681,,,-151103955,-734934,,
2022-08,Qatar,428791,681,,,-153779155,-745634,,
2022-09,Qatar,450448,682,,,-150410030,-727689,,
2022-10,Qatar,468737,684,,,-156431785,-757505,,
2022-11,Qatar,478418,685,,,-151731472,-739867,,
2022-12,Qatar,489332,685,,,-157025581,-772941,,
2023-01,Qatar,489428,685,,,-5064630,-25029,,
2022-01,Romania,2196394,59984,,,49238042,1759705,,
2022-02,Romania,2728727,63353,,,61254908,1708915,,
2022-03,Romania,2850598,64994,,,75617973,1975217,,
2022-04,Romania,5753486,130534,,,75415480,1938083,,
2022-05,Romania,5814420,131328,,,78621656,2012691,,
2022-06,Romania,2919461,65739,,,76175349,1951021,,
2022-07,Romania,3059568,65983,,,79769024,2019218,,
2022-08,Romania,3216257,66673,,,84786977,2036061,,
2022-09,Romania,3267370,67016,,,84201282,1985923,,
2022-10,Romania,3286394,67186,,,87353223,2059371,,
2022-11,Romania,3296834,67276,,,84536906,1996518,,
2022-12,Romania,3308480,67374,,,87329935,2065595,,
2023-01,Romania,3308480,67374,,,2819052,66689,,
2022-01,Russia,11547333,324060,,,263453573,7648132,,
2022-02,Russia,16055851,343934,,,319281101,7624229,,
2022-03,Russia,17564186,361014,,,442137410,8979409,,
2022-04,Russia,35523943,729817,,,446832902,8996966,,
2022-05,Russia,36077840,741944,,,467809541,9436303,,
2022-06,Russia,18158163,373349,,,456023517,9202539,,
2022-07,Russia,18318445,374645,,,472851143,9555245,,
2022-08,Russia,19198863,376469,,,481320288,9582296,,
2022-09,Russia,20648073,379334,,,501296789,9330841,,
2022-10,Russia,21118937,382231,,,548056558,9727455,,
2022-11,Russia,21278433,384044,,,537293757,9479340,,
2022-12,Russia,21485046,385732,,,560601837,9845699,,
2023-01,Russia,21490515,385789,,,18182035,318415,,
2022-01,Rwanda,128841,1438,,,-317846705,-9384621,,
2022-02,Rwanda,129489,1457,,,-386716203,-9310920,,
2022-03,Rwanda,129718,1459,,,-524876618,-10930317,,
2022-04,Rwanda,259516,2918,,,-529250998,-10911589,,
2022-05,Rwanda,260026,2918,,,-553758278,-11424752,,
2022-06,Rwanda,130952,1459,,,-539509061,-11130118,,
2022-07,Rwanda,132236,1466,,,-560753321,-11550175,,
2022-08,Rwanda,132427,1466,,,-575011952,-11594022,,
2022-09,Rwanda,132521,1466,,,-594697983,-11293235,,
2022-10,Rwanda,132584,1467,,,-645590021,-11762520,,
2022-11,Rwanda,132681,1467,,,-632075042,-11452373,,
2022-12,Rwanda,132920,1467,,,-658848497,-11887052,,
2023-01,Rwanda,132920,1467,,,-21357595,-384322,,
2022-01,Saint Kitts and Nevis,5422,33,,,-3570412,-41171,,
2022-02,Saint Kitts and Nevis,5530,42,,,-3465470,-39515,,
2022-03,Saint Kitts and Nevis,5549,43,,,-3846395,-43915,,
2022-04,Saint Kitts and Nevis,11108,86,,,-3726071,-42480,,
2022-05,Saint Kitts and Nevis,11394,86,,,-3853133,-43896,,
2022-06,Saint Kitts and Nevis,6022,43,,,-3737574,-42480,,
2022-07,Saint Kitts and Nevis,6453,46,,,-3888394,-43975,,
2022-08,Saint Kitts and Nevis,6511,46,,,-3901767,-44020,,
2022-09,Saint Kitts and Nevis,6544,46,,,-3778479,-42600,,
2022-10,Saint Kitts and Nevis,6548,46,,,-3905433,-44048,,
2022-11,Saint Kitts and Nevis,6556,46,,,-3782340,-42630,,
2022-12,Saint Kitts and Nevis,6562,46,,,-3914704,-44051,,
2023-01,Saint Kitts and Nevis,6562,46,,,-126358,-1421,,
2022-01,Saint Lucia,20909,326,,,375519,8533,,
2022-02,Saint Lucia,22667,358,,,462464,8612,,
2022-03,Saint Lucia,22953,365,,,536368,9968,,
2022-04,Saint Lucia,46090,730,,,526403,9697,,
2022-05,Saint Lucia,50630,740,,,582002,10097,,
2022-06,Saint Lucia,27022,383,,,619447,9952,,
2022-07,Saint Lucia,27966,385,,,654300,10541,,
2022-08,Saint Lucia,28775,391,,,678316,10592,,
2022-09,Saint Lucia,29408,393,,,673832,10382,,
2022-10,Saint Lucia,29639,407,,,712939,11068,,
2022-11,Saint Lucia,29711,408,,,693698,10849,,
2022-12,Saint Lucia,29741,409,,,718262,11247,,
2023-01,Saint Lucia,29741,409,,,23179,363,,
2022-01,Saint Vincent and the Grenadines,9447,93,,,-305797,-6785,,
2022-02,Saint Vincent and the Grenadines,8305,106,,,-387673,-6879,,
2022-03,Saint Vincent and the Grenadines,8335,106,,,-450108,-7985,,
2022-04,Saint Vincent and the Grenadines,16688,212,,,-442334,-7807,,
2022-05,Saint Vincent and the Grenadines,17282,212,,,-492122,-8144,,
2022-06,Saint Vincent and the Grenadines,9045,112,,,-528593,-7965,,
2022-07,Saint Vincent and the Grenadines,9354,115,,,-565835,-8381,,
2022-08,Saint Vincent and the Grenadines,9428,115,,,-588043,-8453,,
2022-09,Saint Vincent and the Grenadines,9448,116,,,-586600,-8294,,
2022-10,Saint Vincent and the Grenadines,9457,116,,,-622907,-8898,,
2022-11,Saint Vincent and the Grenadines,9468,116,,,-606433,-8749,,
2022-12,Saint Vincent and the Grenadines,9538,119,,,-627127,-9053,,
2023-01,Saint Vincent and the Grenadines,9538,119,,,-20203,-290,,
2022-01,Samoa,30,0,,,-206951,-2613,,
2022-02,Samoa,33,0,,,-227809,-2841,,
2022-03,Samoa,1541,0,,,-248481,-3286,,
2022-04,Samoa,9592,19,,,-99246,-2919,,
2022-05,Samoa,25686,50,,,94411,-2575,,
2022-06,Samoa,14906,29,,,162174,-2444,,
2022-07,Samoa,15374,29,,,185126,-2645,,
2022-08,Samoa,15839,29,,,189409,-2666,,
2022-09,Samoa,15925,29,,,193289,-2598,,
2022-10,Samoa,15946,29,,,201241,-2697,,
2022-11,Samoa,15967,29,,,194770,-2610,,
2022-12,Samoa,15982,29,,,200681,-2721,,
2023-01,Samoa,15982,29,,,6444,-90,,
2022-01,San Marino,12462,109,,,311957,3139,,
2022-02,San Marino,14310,112,,,386151,3090,,
2022-03,San Marino,15307,113,,,449181,3475,,
2022-04,San Marino,31606,228,,,323170,3154,,
2022-05,San Marino,34118,230,,,162658,2854,,
2022-06,San Marino,17961,115,,,91739,2617,,
2022-07,San Marino,19793,118,,,119285,2705,,
2022-08,San Marino,20365,118,,,143658,2759,,
2022-09,San Marino,20763,118,,,139708,2670,,
2022-10,San Marino,21584,119,,,163741,2769,,
2022-11,San Marino,22167,119,,,175615,2700,,
2022-12,San Marino,23008,121,,,205541,2813,,
2023-01,San Marino,23008,121,,,7026,92,,
2022-01,Sao Tome and Principe,5885,69,,,-156051,-1192,,
2022-02,Sao Tome and Principe,5934,72,,,-221348,-1101,,
2022-03,Sao Tome and Principe,5945,73,,,-274605,-1231,,
2022-04,Sao Tome and Principe,11896,146,,,-296163,-1225,,
2022-05,Sao Tome and Principe,11964,146,,,-336293,-1302,,
2022-06,Sao Tome and Principe,6043,73,,,-340510,-1260,,
2022-07,Sao Tome and Principe,6100,74,,,-400651,-1314,,
2022-08,Sao Tome and Principe,6153,76,,,-434620,-1312,,
2022-09,Sao Tome and Principe,6230,77,,,-430480,-1250,,
2022-10,Sao Tome and Principe,6266,77,,,-464173,-1281,,
2022-11,Sao Tome and Principe,6278,77,,,-465972,-1260,,
2022-12,Sao Tome and Principe,6279,77,,,-506056,-1325,,
2023-01,Sao Tome and Principe,6279,77,,,-16729,-44,,
2022-01,Saudi Arabia,683053,8936,,,18292300,265229,,
2022-02,Saudi Arabia,744374,8996,,,20118952,249183,,
2022-03,Saudi Arabia,750707,9043,,,23025418,277413,,
2022-04,Saudi Arabia,1504266,18122,,,22392079,269752,,
2022-05,Saudi Arabia,1529578,18270,,,23366607,280344,,
2022-06,Saudi Arabia,794488,9207,,,23237182,273114,,
2022-07,Saudi Arabia,809449,9250,,,24698653,283770,,
2022-08,Saudi Arabia,813376,9293,,,24978989,285049,,
2022-09,Saudi Arabia,816389,9351,,,24259942,277410,,
2022-10,Saudi Arabia,822132,9406,,,25193703,288367,,
2022-11,Saudi Arabia,825549,9461,,,24545752,280757,,
2022-12,Saudi Arabia,826984,9515,,,25422370,291832,,
2023-01,Saudi Arabia,827004,9518,,,820725,9441,,
2022-01,Senegal,84936,1944,,,-16008154,-209834,,
2022-02,Senegal,85676,1960,,,-17893788,-196401,,
2022-03,Senegal,85886,1988,,,-20549729,-218782,,
2022-04,Senegal,171906,3930,,,-19991869,-212982,,
2022-05,Senegal,172186,3932,,,-20884286,-221659,,
2022-06,Senegal,86305,1968,,,-20831759,-216284,,
2022-07,Senegal,87342,1968,,,-22198250,-225052,,
2022-08,Senegal,88082,1968,,,-22447999,-226387,,
2022-09,Senegal,88373,1968,,,-21798869,-220660,,
2022-10,Senegal,88679,1968,,,-22642068,-229746,,
2022-11,Senegal,88873,1968,,,-22069827,-224027,,
2022-12,Senegal,88900,1968,,,-22861461,-233211,,
2023-01,Senegal,88900,1968,,,-738104,-7550,,
2022-01,Serbia,1662446,13570,,,41013153,335296,,
2022-02,Serbia,1908272,15199,,,48758162,349575,,
2022-03,Serbia,1974652,15788,,,57626418,422180,,
2022-04,Serbia,3984297,31805,,,57211707,418163,,
2022-05,Serbia,4032004,32148,,,59719497,436453,,
2022-06,Serbia,2028482,16125,,,58065587,424096,,
2022-07,Serbia,2118673,16271,,,61172318,440452,,
2022-08,Serbia,2279485,16672,,,65757222,449387,,
2022-09,Serbia,2359530,17000,,,67061473,446360,,
2022-10,Serbia,2403249,17235,,,71207884,469893,,
2022-11,Serbia,2422813,17382,,,69759029,460456,,
2022-12,Serbia,2445479,17513,,,72687453,480050,,
2023-01,Serbia,2446253,17519,,,2357353,15551,,
2022-01,Seychelles,36559,149,,,-42519297,-388469,,
2022-02,Seychelles,39251,160,,,-50071913,-399938,,
2022-03,Seychelles,40421,164,,,-59054170,-477999,,
2022-04,Seychelles,82381,328,,,-58546448,-472190,,
2022-05,Seychelles,87552,334,,,-61044136,-492235,,
2022-06,Seychelles,44669,167,,,-59319385,-478106,,
2022-07,Seychelles,45429,168,,,-62461773,-496270,,
2022-08,Seychelles,46081,169,,,-67060428,-505186,,
2022-09,Seychelles,47141,169,,,-68319505,-500330,,
2022-10,Seychelles,49035,171,,,-72479522,-525642,,
2022-11,Seychelles,50068,171,,,-70939584,-514366,,
2022-12,Seychelles,50355,172,,,-73886018,-535740,,
2023-01,Seychelles,50355,172,,,-2395898,-17347,,
2022-01,Sierra Leone,7622,125,,,-709826,-435,,
2022-02,Sierra Leone,7665,125,,,-862988,-908,,
2022-03,Sierra Leone,7674,125,,,-994311,-1181,,
2022-04,Sierra Leone,15354,250,,,-1013625,-1183,,
2022-05,Sierra Leone,15364,250,,,-1104683,-1291,,
2022-06,Sierra Leone,7695,125,,,-1101350,-1260,,
2022-07,Sierra Leone,7733,125,,,-1160024,-1315,,
2022-08,Sierra Leone,7747,126,,,-1177672,-1315,,
2022-09,Sierra Leone,7751,126,,,-1156279,-1290,,
2022-10,Sierra Leone,7754,126,,,-1233468,-1353,,
2022-11,Sierra Leone,7759,126,,,-1250899,-1350,,
2022-12,Sierra Leone,7760,126,,,-1316433,-1412,,
2023-01,Sierra Leone,7760,126,,,-42595,-46,,
2022-01,Singapore,348330,854,,,8785068,21519,,
2022-02,Singapore,710880,1007,,,13792896,22057,,
2022-03,Singapore,1090823,1263,,,29003695,31928,,
2022-04,Singapore,2293777,2616,,,34286279,35458,,
2022-05,Singapore,2551915,2755,,,38337361,38366,,
2022-06,Singapore,1434563,1411,,,40463685,38243,,
2022-07,Singapore,1708950,1497,,,48656020,41071,,
2022-08,Singapore,1837090,1592,,,55222488,44430,,
2022-09,Singapore,1904192,1617,,,55831966,44349,,
2022-10,Singapore,2099760,1676,,,61857381,47080,,
2022-11,Singapore,2166527,1703,,,63992191,47055,,
2022-12,Singapore,2201379,1711,,,67506914,49046,,
2023-01,Singapore,2202214,1711,,,2194454,1585,,
2022-01,Slovakia,1562107,17817,,,33978717,492910,,
2022-02,Slovakia,2112272,18453,,,38040206,481617,,
2022-03,Slovakia,2434708,19334,,,41831834,551703,,
2022-04,Slovakia,4994793,39261,,,40371011,550445,,
2022-05,Slovakia,5083018,40176,,,40090627,578357,,
2022-06,Slovakia,2550368,20146,,,35674988,561660,,
2022-07,Slovakia,5102232,40294,,,32051038,581864,,
2022-08,Slovakia,2584276,20236,,,24547176,578966,,
2022-09,Slovakia,12903740,101180,,,29410234,568632,,
2022-10,Slovakia,2643113,20601,,,19602598,585004,,
2022-11,Slovakia,2649967,20732,,,15182808,569508,,
2022-12,Slovakia,2657070,20821,,,14518002,591034,,
2023-01,Slovakia,2657292,20823,,,455078,19112,,
2022-01,Slovenia,702201,5857,,,-26525458,-346835,,
2022-02,Slovenia,891950,6292,,,-28691519,-336599,,
2022-03,Slovenia,965295,6482,,,-42371238,-388778,,
2022-04,Slovenia,1983285,13086,,,-45126692,-393265,,
2022-05,Slovenia,2047176,13262,,,-47082159,-415399,,
2022-06,Slovenia,1037714,6651,,,-45474531,-404315,,
2022-07,Slovenia,1082492,6694,,,-48139431,-420097,,
2022-08,Slovenia,1125145,6782,,,-45768225,-418231,,
2022-09,Slovenia,1181073,6821,,,-50939436,-412781,,
2022-10,Slovenia,1233155,6887,,,-44127591,-423555,,
2022-11,Slovenia,1256814,6932,,,-42082295,-413135,,
2022-12,Slovenia,1306304,7006,,,-42497336,-428059,,
2023-01,Slovenia,1307442,7008,,,-1349850,-13815,,
2022-01,Solomon Islands,898,5,,,-16456416,-171304,,
2022-02,Solomon Islands,6937,96,,,-23230225,-168989,,
2022-03,Solomon Islands,11174,133,,,-28418336,-194956,,
2022-04,Solomon Islands,24570,278,,,-29385160,-192251,,
2022-05,Solomon Islands,36348,292,,,-31042408,-200708,,
2022-06,Solomon Islands,21544,153,,,-30256706,-194819,,
2022-07,Solomon Islands,21544,153,,,-32139041,-201970,,
2022-08,Solomon Islands,21544,153,,,-33573546,-204316,,
2022-09,Solomon Islands,21544,153,,,-33888928,-199390,,
2022-10,Solomon Islands,21544,153,,,-36904833,-207692,,
2022-11,Solomon Islands,24575,153,,,-36641674,-202618,,
2022-12,Solomon Islands,24575,153,,,-39006309,-211184,,
2023-01,Solomon Islands,24575,153,,,-1282867,-6855,,
2022-01,Somalia,25388,1335,,,726743,40018,,
2022-02,Somalia,26313,1348,,,607657,35985,,
2022-03,Somalia,26410,1361,,,534475,38314,,
2022-04,Somalia,52942,2722,,,418203,36693,,
2022-05,Somalia,53070,2722,,,280333,37700,,
2022-06,Somalia,26803,1361,,,161677,36311,,
2022-07,Somalia,26957,1361,,,165581,37448,,
2022-08,Somalia,27020,1361,,,169693,37448,,
2022-09,Somalia,27214,1361,,,167420,36240,,
2022-10,Somalia,27237,1361,,,176055,37448,,
2022-11,Somalia,27286,1361,,,133992,36240,,
2022-12,Somalia,27300,1361,,,84363,37448,,
2023-01,Somalia,27300,1361,,,2725,1208,,
2022-01,South Africa,3603856,95022,,,105702874,2756156,,
2022-02,South Africa,3673257,99229,,,101237784,2686332,,
2022-03,South Africa,3717067,100020,,,113778308,3050159,,
2022-04,South Africa,7469497,200248,,,111481461,2964268,,
2022-05,South Africa,7882090,202086,,,119547860,3081161,,
2022-06,South Africa,3993444,101764,,,118590424,3004845,,
2022-07,South Africa,4004555,101982,,,123142334,3116639,,
2022-08,South Africa,4011657,102084,,,123418539,3120553,,
2022-09,South Africa,4018769,102185,,,119641477,3023347,,
2022-10,South Africa,4028160,102311,,,123876510,3126986,,
2022-11,South Africa,4041445,102428,,,120225601,3030457,,
2022-12,South Africa,4048998,102568,,,124572207,3136423,,
2023-01,South Africa,4049202,102568,,,4021902,101207,,
2022-01,South Sudan,16779,137,,,-105946154,-2792110,,
2022-02,South Sudan,16955,137,,,-101498157,-2720067,,
2022-03,South Sudan,17237,138,,,-114066853,-3087977,,
2022-04,South Sudan,34718,276,,,-111754389,-3000958,,
2022-05,South Sudan,35150,276,,,-119826181,-3119074,,
2022-06,South Sudan,17722,138,,,-118860182,-3041535,,
2022-07,South Sudan,17733,138,,,-123426111,-3154552,,
2022-08,South Sudan,17823,138,,,-123704150,-3158466,,
2022-09,South Sudan,17823,138,,,-119920527,-3060037,,
2022-10,South Sudan,17823,138,,,-124167916,-3164899,,
2022-11,South Sudan,18348,138,,,-120494308,-3067147,,
2022-12,South Sudan,18368,138,,,-124849221,-3174336,,
2023-01,South Sudan,18368,138,,,-4030834,-102430,,
2021-04,Spain,0,0,,,-1305894,0,,
2022-01,Spain,9779130,92966,,,244507421,2726539,,
2022-02,Spain,10977524,99410,,,296022235,2697325,,
2022-03,Spain,11508309,102392,,,348534037,3135805,,
2022-04,Spain,23324428,206208,,,349826291,3093942,,
2022-05,Spain,24476146,211894,,,375262715,3263751,,
2022-06,Spain,12734038,107906,,,375190624,3213014,,
2022-07,Spain,13226579,110719,,,403760770,3382377,,
2022-08,Spain,13342530,112600,,,411545908,3457744,,
2022-09,Spain,13412263,114084,,,400797079,3398133,,
2022-10,Spain,13511768,115078,,,416710977,3548239,,
2022-11,Spain,13595504,115901,,,406052174,3459401,,
2022-12,Spain,13684258,117095,,,422287118,3607228,,
2023-01,Spain,13684258,117095,,,13665890,116957,,
2022-01,Sri Lanka,610103,15420,,,-227089998,-2274457,,
2022-02,Sri Lanka,645037,16190,,,-278896914,-2258263,,
2022-03,Sri Lanka,661453,16473,,,-328738925,-2632034,,
2022-04,Sri Lanka,1325465,32986,,,-330466421,-2603288,,
2022-05,Sri Lanka,1327572,33026,,,-355233253,-2756204,,
2022-06,Sri Lanka,664110,16521,,,-355801646,-2721577,,
2022-07,Sri Lanka,665626,16556,,,-383709080,-2874193,,
2022-08,Sri Lanka,669893,16695,,,-391388843,-2946621,,
2022-09,Sri Lanka,670763,16761,,,-381217704,-2900237,,
2022-10,Sri Lanka,671070,16779,,,-396465005,-3032649,,
2022-11,Sri Lanka,671671,16802,,,-386458113,-2959887,,
2022-12,Sri Lanka,671884,16817,,,-402030934,-3090375,,
2023-01,Sri Lanka,671891,16817,,,-13012367,-100278,,
2022-01,Sudan,57106,3422,,,-16365997,-355006,,
2022-02,Sudan,61376,3901,,,-15923250,-337844,,
2022-03,Sudan,61929,4905,,,-18411427,-363428,,
2022-04,Sudan,124091,9854,,,-18019735,-347162,,
2022-05,Sudan,124502,9882,,,-18645243,-358798,,
2022-06,Sudan,62624,4951,,,-18044789,-347133,,
2022-07,Sudan,63006,4957,,,-18654003,-358887,,
2022-08,Sudan,63228,4961,,,-18752019,-361643,,
2022-09,Sudan,63285,4961,,,-18215979,-353206,,
2022-10,Sudan,63473,4972,,,-18833450,-365970,,
2022-11,Sudan,63637,4990,,,-18235838,-354237,,
2022-12,Sudan,63686,4994,,,-18851713,-366372,,
2023-01,Sudan,63686,4994,,,-608205,-11823,,
2022-01,Summer Olympics 2020,865,0,,,-1515243,-101164,,
2022-02,Summer Olympics 2020,865,0,,,-1650643,-105054,,
2022-03,Summer Olympics 2020,865,0,,,-1886514,-144611,,
2022-04,Summer Olympics 2020,1730,0,,,-1835250,-147632,,
2022-05,Summer Olympics 2020,1730,0,,,-1900973,-153027,,
2022-06,Summer Olympics 2020,865,0,,,-1848196,-148444,,
2022-07,Summer Olympics 2020,865,0,,,-1920540,-153575,,
2022-08,Summer Olympics 2020,865,0,,,-1930177,-153758,,
2022-09,Summer Olympics 2020,865,0,,,-1872136,-148830,,
2022-10,Summer Olympics 2020,865,0,,,-1938220,-153898,,
2022-11,Summer Olympics 2020,865,0,,,-1881289,-149417,,
2022-12,Summer Olympics 2020,865,0,,,-1946830,-154759,,
2023-01,Summer Olympics 2020,865,0,,,-62821,-4994,,
2022-01,Suriname,73162,1260,,,1885788,36542,,
2022-02,Suriname,78123,1316,,,2123732,36313,,
2022-03,Suriname,79202,1324,,,2416169,40955,,
2022-04,Suriname,158552,2650,,,2352274,39775,,
2022-05,Suriname,160832,2682,,,2451768,41401,,
2022-06,Suriname,80864,1369,,,2395399,40650,,
2022-07,Suriname,80966,1380,,,2481641,42669,,
2022-08,Suriname,81039,1383,,,2484149,42818,,
2022-09,Suriname,81106,1385,,,2406222,41523,,
2022-10,Suriname,81185,1390,,,2488540,42972,,
2022-11,Suriname,81228,1392,,,2410847,41758,,
2022-12,Suriname,81581,1393,,,2502196,43183,,
2023-01,Suriname,81581,1393,,,80716,1393,,
2022-01,Sweden,2070456,15855,,,46939067,429705,,
2022-02,Sweden,2441142,17142,,,64007294,427329,,
2022-03,Sweden,2481736,18189,,,74073049,511886,,
2022-04,Sweden,4983960,37012,,,72443122,516924,,
2022-05,Sweden,5015896,37954,,,75170561,544050,,
2022-06,Sweden,2515769,19093,,,72936973,530921,,
2022-07,Sweden,2539715,19358,,,75843918,552445,,
2022-08,Sweden,2564423,19810,,,76630704,563975,,
2022-09,Sweden,2588441,20225,,,74852829,559828,,
2022-10,Sweden,2611580,20659,,,78161767,589932,,
2022-11,Sweden,2626686,21034,,,76153384,584189,,
2022-12,Sweden,2674862,21827,,,79572765,618969,,
2023-01,Sweden,2674862,21827,,,2593281,20434,,
2022-01,Switzerland,2131077,12684,,,2540856,-92060,,
2022-02,Switzerland,2765218,13082,,,5173192,-101649,,
2022-03,Switzerland,3484702,13558,,,21374528,-139911,,
2022-04,Switzerland,7137232,27240,,,32042901,-147606,,
2022-05,Switzerland,7336108,27588,,,35511371,-158689,,
2022-06,Switzerland,3759730,13828,,,35682577,-157129,,
2022-07,Switzerland,3949259,13891,,,41245886,-165513,,
2022-08,Switzerland,4045011,13969,,,44866863,-174659,,
2022-09,Switzerland,4103959,14008,,,44836711,-181656,,
2022-10,Switzerland,4232022,14062,,,48525238,-197951,,
2022-11,Switzerland,4337983,14130,,,50024609,-202942,,
2022-12,Switzerland,4399516,14173,,,53313640,-223368,,
2023-01,Switzerland,4399516,14173,,,1724654,-7654,,
2022-01,Syria,51341,2986,,,-49869384,-285824,,
2022-02,Syria,54480,3071,,,-69848372,-277148,,
2022-03,Syria,55688,3140,,,-96175535,-316405,,
2022-04,Syria,111500,6294,,,-105191455,-314668,,
2022-05,Syria,111766,6300,,,-111428760,-329112,,
2022-06,Syria,55926,3150,,,-109363649,-319942,,
2022-07,Syria,56275,3150,,,-117861510,-331951,,
2022-08,Syria,57026,3163,,,-122250406,-334263,,
2022-09,Syria,57299,3163,,,-120406136,-324805,,
2022-10,Syria,57357,3163,,,-127425031,-336900,,
2022-11,Syria,57397,3163,,,-126893384,-328115,,
2022-12,Syria,57423,3163,,,-133635498,-340731,,
2023-01,Syria,57423,3163,,,-4342093,-11010,,
2022-01,Taiwan*,18735,851,,,-987877,-62845,,
2022-02,Taiwan*,20433,853,,,-931372,-61001,,
2022-03,Taiwan*,23155,853,,,-1046231,-70082,,
2022-04,Taiwan*,100753,1708,,,-472204,-68782,,
2022-05,Taiwan*,3116760,3108,,,25209189,-59938,,
2022-06,Taiwan*,3728363,6533,,,87807791,39218,,
2022-07,Taiwan*,4567122,8893,,,128365301,147844,,
2022-08,Taiwan*,5273449,9893,,,150633353,194790,,
2022-09,Taiwan*,6417941,11003,,,173407332,217933,,
2022-10,Taiwan*,7690110,12772,,,218641662,269607,,
2022-11,Taiwan*,8295652,14297,,,239634592,313725,,
2022-12,Taiwan*,8821620,15215,,,262970722,360541,,
2023-01,Taiwan*,8847360,15253,,,8789937,12090,,
2022-01,Tajikistan,17663,125,,,-8619,-21768,,
2022-02,Tajikistan,17786,125,,,-51349,-20344,,
2022-03,Tajikistan,17786,125,,,-117429,-22568,,
2022-04,Tajikistan,35572,250,,,-667008,-21893,,
2022-05,Tajikistan,35572,250,,,-26389578,-33837,,
2022-06,Tajikistan,17786,125,,,-88951461,-129968,,
2022-07,Tajikistan,17786,125,,,-129550685,-241619,,
2022-08,Tajikistan,17786,125,,,-151840112,-288786,,
2022-09,Tajikistan,17786,125,,,-174589328,-309073,,
2022-10,Tajikistan,17786,125,,,-219867625,-363785,,
2022-11,Tajikistan,17786,125,,,-240822418,-404865,,
2022-12,Tajikistan,17786,125,,,-264199274,-454719,,
2023-01,Tajikistan,17786,125,,,-8829574,-15128,,
2022-01,Tanzania,32920,778,,,412879,18754,,
2022-02,Tanzania,33620,798,,,438904,18713,,
2022-03,Tanzania,33815,800,,,494125,20907,,
2022-04,Tanzania,67702,1606,,,481693,20304,,
2022-05,Tanzania,70708,1680,,,529788,21795,,
2022-06,Tanzania,35366,841,,,527136,21458,,
2022-07,Tanzania,37510,841,,,588274,22196,,
2022-08,Tanzania,38712,841,,,634323,22196,,
2022-09,Tanzania,39440,845,,,640997,21580,,
2022-10,Tanzania,39804,845,,,677201,22320,,
2022-11,Tanzania,40656,845,,,673716,21600,,
2022-12,Tanzania,42351,845,,,733003,22320,,
2023-01,Tanzania,42351,845,,,24565,720,,
